,Algorithm,Instance,Total Cost,Running Time,Type,Small-ratio,Medium-ratio,Large-ratio,Number of Customers,Number of Clusters,Region
1794,PSO,JK2_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_2,6.0,0.0,Generated,0.6,0.2,0.2,50,3,JK2
1795,PSO,JK2_nc_48_ncl_3_nv_100_historical_0,5.0,6.0,Historical,,,,50,3,JK2
1796,PSO,JK2_nc_48_ncl_3_nv_100_historical_1,6.0,1.0,Historical,,,,50,3,JK2
1797,PSO,JK2_nc_48_ncl_3_nv_100_historical_2,6.0,0.0,Historical,,,,50,3,JK2
1798,PSO,JK2_nc_48_ncl_3_nv_100_historical_3,5.0,3.0,Historical,,,,50,3,JK2
1799,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_0,6.0,6.0,Generated,0.2,0.2,0.6,50,1,JK2
1800,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_1,7.0,3.0,Generated,0.2,0.2,0.6,50,1,JK2
1801,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_2,8.0,0.0,Generated,0.2,0.2,0.6,50,1,JK2
1802,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_0,9.0,0.0,Generated,0.2,0.6,0.2,50,1,JK2
1803,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_1,1.0,0.0,Generated,0.2,0.6,0.2,50,1,JK2
1804,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_2,1.0,0.0,Generated,0.2,0.6,0.2,50,1,JK2
1805,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_0,1.0,0.0,Generated,0.33,0.33,0.33,50,1,JK2
1806,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_1,1.0,0.0,Generated,0.33,0.33,0.33,50,1,JK2
1807,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_2,9.0,8.0,Generated,0.33,0.33,0.33,50,1,JK2
1808,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_0,7.0,9.0,Generated,0.6,0.2,0.2,50,1,JK2
1809,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_1,6.0,6.0,Generated,0.6,0.2,0.2,50,1,JK2
1810,PSO,JK2_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_2,7.0,2.0,Generated,0.6,0.2,0.2,50,1,JK2
1811,PSO,JK2_nc_50_ncl_1_nv_100_historical_0,6.0,8.0,Historical,,,,50,1,JK2
1812,PSO,JK2_nc_50_ncl_1_nv_100_historical_1,6.0,7.0,Historical,,,,50,1,JK2
1813,PSO,JK2_nc_50_ncl_1_nv_100_historical_2,5.0,8.0,Historical,,,,50,1,JK2
1814,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_0,6.0,3.0,Generated,0.2,0.2,0.6,50,5,JK2
1815,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_1,7.0,8.0,Generated,0.2,0.2,0.6,50,5,JK2
1816,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_2,8.0,1.0,Generated,0.2,0.2,0.6,50,5,JK2
1817,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_0,1.0,0.0,Generated,0.2,0.6,0.2,50,5,JK2
1818,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_1,1.0,1.0,Generated,0.2,0.6,0.2,50,5,JK2
1819,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_2,1.0,1.0,Generated,0.2,0.6,0.2,50,5,JK2
1820,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_0,9.0,8.0,Generated,0.33,0.33,0.33,50,5,JK2
1821,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_1,1.0,1.0,Generated,0.33,0.33,0.33,50,5,JK2
1822,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_2,9.0,3.0,Generated,0.33,0.33,0.33,50,5,JK2
1823,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_0,7.0,3.0,Generated,0.6,0.2,0.2,50,5,JK2
1824,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_1,7.0,2.0,Generated,0.6,0.2,0.2,50,5,JK2
1825,PSO,JK2_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_2,7.0,1.0,Generated,0.6,0.2,0.2,50,5,JK2
1826,PSO,JK2_nc_50_ncl_5_nv_100_historical_0,5.0,3.0,Historical,,,,50,5,JK2
1827,PSO,JK2_nc_50_ncl_5_nv_100_historical_1,5.0,9.0,Historical,,,,50,5,JK2
1828,PSO,JK2_nc_50_ncl_5_nv_100_historical_2,6.0,1.0,Historical,,,,50,5,JK2
1829,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_0,2.0,8.0,Generated,0.2,0.2,0.6,15,1,MKS
1830,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_1,3.0,7.0,Generated,0.2,0.2,0.6,15,1,MKS
1831,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_2,2.0,8.0,Generated,0.2,0.2,0.6,15,1,MKS
1832,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_0,4.0,1.0,Generated,0.2,0.6,0.2,15,1,MKS
1833,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_1,4.0,6.0,Generated,0.2,0.6,0.2,15,1,MKS
1834,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_2,4.0,3.0,Generated,0.2,0.6,0.2,15,1,MKS
1835,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_0,3.0,6.0,Generated,0.33,0.33,0.33,15,1,MKS
1836,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_1,3.0,1.0,Generated,0.33,0.33,0.33,15,1,MKS
1837,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_2,3.0,6.0,Generated,0.33,0.33,0.33,15,1,MKS
1838,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_0,2.0,7.0,Generated,0.6,0.2,0.2,15,1,MKS
1839,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_1,3.0,4.0,Generated,0.6,0.2,0.2,15,1,MKS
1840,PSO,MKS_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_2,2.0,5.0,Generated,0.6,0.2,0.2,15,1,MKS
1841,PSO,MKS_nc_15_ncl_1_nv_30_historical_0,1.0,0.0,Historical,,,,15,1,MKS
1842,PSO,MKS_nc_15_ncl_1_nv_30_historical_1,1.0,6.0,Historical,,,,15,1,MKS
1843,PSO,MKS_nc_15_ncl_1_nv_30_historical_2,1.0,3.0,Historical,,,,15,1,MKS
1844,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_0,3.0,9.0,Generated,0.2,0.2,0.6,15,3,MKS
1845,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_1,2.0,9.0,Generated,0.2,0.2,0.6,15,3,MKS
1846,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_2,3.0,5.0,Generated,0.2,0.2,0.6,15,3,MKS
1847,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_0,5.0,0.0,Generated,0.2,0.6,0.2,15,3,MKS
1848,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_1,4.0,7.0,Generated,0.2,0.6,0.2,15,3,MKS
1849,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_2,5.0,1.0,Generated,0.2,0.6,0.2,15,3,MKS
1850,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_0,3.0,0.0,Generated,0.33,0.33,0.33,15,3,MKS
1851,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_1,2.0,9.0,Generated,0.33,0.33,0.33,15,3,MKS
1852,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_2,4.0,0.0,Generated,0.33,0.33,0.33,15,3,MKS
1853,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_0,2.0,6.0,Generated,0.6,0.2,0.2,15,3,MKS
1854,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_1,2.0,2.0,Generated,0.6,0.2,0.2,15,3,MKS
1855,PSO,MKS_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_2,2.0,2.0,Generated,0.6,0.2,0.2,15,3,MKS
1856,PSO,MKS_nc_15_ncl_3_nv_30_historical_0,1.0,7.0,Historical,,,,15,3,MKS
1857,PSO,MKS_nc_15_ncl_3_nv_30_historical_1,1.0,5.0,Historical,,,,15,3,MKS
1858,PSO,MKS_nc_15_ncl_3_nv_30_historical_2,1.0,1.0,Historical,,,,15,3,MKS
1859,PSO,MKS_nc_15_ncl_3_nv_30_historical_3,1.0,0.0,Historical,,,,15,3,MKS
1860,PSO,MKS_nc_15_ncl_3_nv_30_historical_4,1.0,3.0,Historical,,,,15,3,MKS
1861,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_0,3.0,4.0,Generated,0.2,0.2,0.6,15,5,MKS
1862,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_1,3.0,5.0,Generated,0.2,0.2,0.6,15,5,MKS
1863,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_2,3.0,3.0,Generated,0.2,0.2,0.6,15,5,MKS
1864,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_0,3.0,3.0,Generated,0.2,0.6,0.2,15,5,MKS
1865,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_1,3.0,4.0,Generated,0.2,0.6,0.2,15,5,MKS
1866,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_2,3.0,6.0,Generated,0.2,0.6,0.2,15,5,MKS
1867,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_0,3.0,6.0,Generated,0.33,0.33,0.33,15,5,MKS
1868,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_1,5.0,1.0,Generated,0.33,0.33,0.33,15,5,MKS
1869,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_2,5.0,2.0,Generated,0.33,0.33,0.33,15,5,MKS
1870,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_0,3.0,2.0,Generated,0.6,0.2,0.2,15,5,MKS
1871,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_1,2.0,2.0,Generated,0.6,0.2,0.2,15,5,MKS
1872,PSO,MKS_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_2,2.0,3.0,Generated,0.6,0.2,0.2,15,5,MKS
1873,PSO,MKS_nc_15_ncl_5_nv_30_historical_0,1.0,3.0,Historical,,,,15,5,MKS
1874,PSO,MKS_nc_15_ncl_5_nv_30_historical_1,2.0,2.0,Historical,,,,15,5,MKS
1875,PSO,MKS_nc_15_ncl_5_nv_30_historical_2,1.0,4.0,Historical,,,,15,5,MKS
1876,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_0,6.0,2.0,Generated,0.2,0.2,0.6,30,1,MKS
1877,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_1,6.0,4.0,Generated,0.2,0.2,0.6,30,1,MKS
1878,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_2,6.0,9.0,Generated,0.2,0.2,0.6,30,1,MKS
1879,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_0,5.0,9.0,Generated,0.2,0.6,0.2,30,1,MKS
1880,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_1,7.0,5.0,Generated,0.2,0.6,0.2,30,1,MKS
1881,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_2,7.0,5.0,Generated,0.2,0.6,0.2,30,1,MKS
1882,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_0,7.0,5.0,Generated,0.33,0.33,0.33,30,1,MKS
1883,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_1,7.0,7.0,Generated,0.33,0.33,0.33,30,1,MKS
1884,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_2,8.0,6.0,Generated,0.33,0.33,0.33,30,1,MKS
1885,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_0,5.0,0.0,Generated,0.6,0.2,0.2,30,1,MKS
1886,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_1,5.0,2.0,Generated,0.6,0.2,0.2,30,1,MKS
1887,PSO,MKS_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_2,6.0,3.0,Generated,0.6,0.2,0.2,30,1,MKS
1888,PSO,MKS_nc_30_ncl_1_nv_60_historical_0,4.0,4.0,Historical,,,,30,1,MKS
1889,PSO,MKS_nc_30_ncl_1_nv_60_historical_1,4.0,5.0,Historical,,,,30,1,MKS
1890,PSO,MKS_nc_30_ncl_1_nv_60_historical_2,3.0,3.0,Historical,,,,30,1,MKS
1891,PSO,MKS_nc_30_ncl_1_nv_60_historical_3,3.0,8.0,Historical,,,,30,1,MKS
1892,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_0,6.0,4.0,Generated,0.2,0.2,0.6,30,3,MKS
1893,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_1,7.0,8.0,Generated,0.2,0.2,0.6,30,3,MKS
1894,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_2,7.0,9.0,Generated,0.2,0.2,0.6,30,3,MKS
1895,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_0,7.0,6.0,Generated,0.2,0.6,0.2,30,3,MKS
1896,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_1,7.0,1.0,Generated,0.2,0.6,0.2,30,3,MKS
1897,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_2,8.0,9.0,Generated,0.2,0.6,0.2,30,3,MKS
1898,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_0,6.0,9.0,Generated,0.33,0.33,0.33,30,3,MKS
1899,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_1,7.0,4.0,Generated,0.33,0.33,0.33,30,3,MKS
1900,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_2,6.0,0.0,Generated,0.33,0.33,0.33,30,3,MKS
1901,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_0,4.0,5.0,Generated,0.6,0.2,0.2,30,3,MKS
1902,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_1,5.0,1.0,Generated,0.6,0.2,0.2,30,3,MKS
1903,PSO,MKS_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_2,5.0,4.0,Generated,0.6,0.2,0.2,30,3,MKS
1904,PSO,MKS_nc_30_ncl_3_nv_60_historical_0,3.0,1.0,Historical,,,,30,3,MKS
1905,PSO,MKS_nc_30_ncl_3_nv_60_historical_1,2.0,8.0,Historical,,,,30,3,MKS
1906,PSO,MKS_nc_30_ncl_3_nv_60_historical_2,3.0,8.0,Historical,,,,30,3,MKS
1907,PSO,MKS_nc_30_ncl_3_nv_60_historical_3,2.0,3.0,Historical,,,,30,3,MKS
1908,PSO,MKS_nc_30_ncl_3_nv_60_historical_5,5.0,1.0,Historical,,,,30,3,MKS
1909,PSO,MKS_nc_30_ncl_3_nv_60_historical_6,3.0,7.0,Historical,,,,30,3,MKS
1910,PSO,MKS_nc_30_ncl_3_nv_60_historical_7,3.0,0.0,Historical,,,,30,3,MKS
1911,PSO,MKS_nc_30_ncl_3_nv_60_historical_8,4.0,3.0,Historical,,,,30,3,MKS
1912,PSO,MKS_nc_30_ncl_3_nv_60_historical_9,4.0,6.0,Historical,,,,30,3,MKS
1913,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.20_0.20_0.60_0,5.0,6.0,Generated,0.2,0.2,0.6,30,5,MKS
1914,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.20_0.20_0.60_1,7.0,7.0,Generated,0.2,0.2,0.6,30,5,MKS
1915,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.20_0.20_0.60_2,7.0,8.0,Generated,0.2,0.2,0.6,30,5,MKS
1916,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.20_0.60_0.20_0,7.0,2.0,Generated,0.2,0.6,0.2,30,5,MKS
1917,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.20_0.60_0.20_1,8.0,2.0,Generated,0.2,0.6,0.2,30,5,MKS
1918,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.20_0.60_0.20_2,9.0,2.0,Generated,0.2,0.6,0.2,30,5,MKS
1919,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.33_0.33_0.33_0,9.0,3.0,Generated,0.33,0.33,0.33,30,5,MKS
1920,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.33_0.33_0.33_1,7.0,1.0,Generated,0.33,0.33,0.33,30,5,MKS
1921,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.33_0.33_0.33_2,8.0,4.0,Generated,0.33,0.33,0.33,30,5,MKS
1922,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.60_0.20_0.20_0,5.0,7.0,Generated,0.6,0.2,0.2,30,5,MKS
1923,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.60_0.20_0.20_1,4.0,7.0,Generated,0.6,0.2,0.2,30,5,MKS
1924,PSO,MKS_nc_30_ncl_5_nv_60_generated_r_0.60_0.20_0.20_2,5.0,0.0,Generated,0.6,0.2,0.2,30,5,MKS
1925,PSO,MKS_nc_30_ncl_5_nv_60_historical_0,3.0,0.0,Historical,,,,30,5,MKS
1926,PSO,MKS_nc_30_ncl_5_nv_60_historical_1,4.0,3.0,Historical,,,,30,5,MKS
1927,PSO,MKS_nc_30_ncl_5_nv_60_historical_2,4.0,1.0,Historical,,,,30,5,MKS
1928,PSO,MKS_nc_30_ncl_5_nv_60_historical_3,3.0,1.0,Historical,,,,30,5,MKS
1929,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.20_0.20_0.60_0,9.0,1.0,Generated,0.2,0.2,0.6,50,3,MKS
1930,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.20_0.20_0.60_1,1.0,0.0,Generated,0.2,0.2,0.6,50,3,MKS
1931,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.20_0.20_0.60_2,1.0,1.0,Generated,0.2,0.2,0.6,50,3,MKS
1932,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.20_0.60_0.20_0,1.0,4.0,Generated,0.2,0.6,0.2,50,3,MKS
1933,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.20_0.60_0.20_1,1.0,4.0,Generated,0.2,0.6,0.2,50,3,MKS
1934,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.20_0.60_0.20_2,1.0,1.0,Generated,0.2,0.6,0.2,50,3,MKS
1935,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.33_0.33_0.33_0,1.0,5.0,Generated,0.33,0.33,0.33,50,3,MKS
1936,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.33_0.33_0.33_1,1.0,3.0,Generated,0.33,0.33,0.33,50,3,MKS
1937,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.33_0.33_0.33_2,1.0,0.0,Generated,0.33,0.33,0.33,50,3,MKS
1938,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_0,8.0,3.0,Generated,0.6,0.2,0.2,50,3,MKS
1939,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_1,9.0,4.0,Generated,0.6,0.2,0.2,50,3,MKS
1940,PSO,MKS_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_2,8.0,2.0,Generated,0.6,0.2,0.2,50,3,MKS
1941,PSO,MKS_nc_48_ncl_3_nv_100_historical_0,6.0,6.0,Historical,,,,50,3,MKS
1942,PSO,MKS_nc_48_ncl_3_nv_100_historical_1,6.0,6.0,Historical,,,,50,3,MKS
1943,PSO,MKS_nc_48_ncl_3_nv_100_historical_2,7.0,8.0,Historical,,,,50,3,MKS
1944,PSO,MKS_nc_48_ncl_3_nv_100_historical_3,8.0,0.0,Historical,,,,50,3,MKS
1945,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_0,8.0,8.0,Generated,0.2,0.2,0.6,50,1,MKS
1946,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_1,9.0,5.0,Generated,0.2,0.2,0.6,50,1,MKS
1947,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_2,9.0,5.0,Generated,0.2,0.2,0.6,50,1,MKS
1948,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_0,1.0,3.0,Generated,0.2,0.6,0.2,50,1,MKS
1949,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_1,1.0,2.0,Generated,0.2,0.6,0.2,50,1,MKS
1950,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_2,1.0,4.0,Generated,0.2,0.6,0.2,50,1,MKS
1951,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_0,1.0,2.0,Generated,0.33,0.33,0.33,50,1,MKS
1952,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_1,1.0,3.0,Generated,0.33,0.33,0.33,50,1,MKS
1953,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_2,1.0,3.0,Generated,0.33,0.33,0.33,50,1,MKS
1954,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_0,8.0,7.0,Generated,0.6,0.2,0.2,50,1,MKS
1955,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_1,8.0,9.0,Generated,0.6,0.2,0.2,50,1,MKS
1956,PSO,MKS_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_2,7.0,8.0,Generated,0.6,0.2,0.2,50,1,MKS
1957,PSO,MKS_nc_50_ncl_1_nv_100_historical_0,8.0,7.0,Historical,,,,50,1,MKS
1958,PSO,MKS_nc_50_ncl_1_nv_100_historical_1,9.0,1.0,Historical,,,,50,1,MKS
1959,PSO,MKS_nc_50_ncl_1_nv_100_historical_2,6.0,0.0,Historical,,,,50,1,MKS
1960,PSO,MKS_nc_50_ncl_1_nv_100_historical_3,6.0,7.0,Historical,,,,50,1,MKS
1961,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_0,9.0,6.0,Generated,0.2,0.2,0.6,50,5,MKS
1962,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_1,9.0,2.0,Generated,0.2,0.2,0.6,50,5,MKS
1963,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_2,1.0,1.0,Generated,0.2,0.2,0.6,50,5,MKS
1964,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_0,1.0,2.0,Generated,0.2,0.6,0.2,50,5,MKS
1965,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_1,1.0,5.0,Generated,0.2,0.6,0.2,50,5,MKS
1966,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_2,1.0,3.0,Generated,0.2,0.6,0.2,50,5,MKS
1967,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_0,1.0,6.0,Generated,0.33,0.33,0.33,50,5,MKS
1968,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_1,1.0,4.0,Generated,0.33,0.33,0.33,50,5,MKS
1969,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_2,1.0,3.0,Generated,0.33,0.33,0.33,50,5,MKS
1970,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_0,9.0,3.0,Generated,0.6,0.2,0.2,50,5,MKS
1971,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_1,7.0,9.0,Generated,0.6,0.2,0.2,50,5,MKS
1972,PSO,MKS_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_2,9.0,0.0,Generated,0.6,0.2,0.2,50,5,MKS
1973,PSO,MKS_nc_50_ncl_5_nv_100_historical_0,8.0,8.0,Historical,,,,50,5,MKS
1974,PSO,MKS_nc_50_ncl_5_nv_100_historical_1,5.0,7.0,Historical,,,,50,5,MKS
1975,PSO,MKS_nc_50_ncl_5_nv_100_historical_2,1.0,0.0,Historical,,,,50,5,MKS
1976,PSO,MKS_nc_50_ncl_5_nv_100_historical_3,9.0,3.0,Historical,,,,50,5,MKS
1977,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_0,3.0,5.0,Generated,0.2,0.2,0.6,15,1,SBY
1978,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_1,3.0,2.0,Generated,0.2,0.2,0.6,15,1,SBY
1979,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_2,2.0,6.0,Generated,0.2,0.2,0.6,15,1,SBY
1980,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_0,3.0,3.0,Generated,0.2,0.6,0.2,15,1,SBY
1981,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_1,3.0,3.0,Generated,0.2,0.6,0.2,15,1,SBY
1982,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_2,4.0,3.0,Generated,0.2,0.6,0.2,15,1,SBY
1983,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_0,3.0,2.0,Generated,0.33,0.33,0.33,15,1,SBY
1984,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_1,4.0,1.0,Generated,0.33,0.33,0.33,15,1,SBY
1985,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_2,3.0,0.0,Generated,0.33,0.33,0.33,15,1,SBY
1986,PSO,SBY_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_0,2.0,7.0,Generated,0.6,0.2,0.2,15,1,SBY
